X, Y, Z, alpha, gamma, beta, activity,test
0.0126953125,0.199462890625,-0.947509765625,-8.514404296875,-24.5361328125,-43.45703125, 1, 2 
-0.08349609375,0.18603515625,-0.855712890625,-12.725830078125,-48.797607421875,-40.740966796875, 1, 2 
-0.12548828125,0.15234375,-0.732666015625,-10.55908203125,-56.488037109375,-35.308837890625, 1, 2 
-0.097412109375,0.13818359375,-0.68310546875,-7.171630859375,-48.33984375,-29.876708984375, 1, 2 
-0.11474609375,0.092041015625,-0.66552734375,-10.955810546875,-26.397705078125,-22.979736328125, 1, 2 
-0.146240234375,0.05322265625,-0.665771484375,-17.364501953125,3.875732421875,-10.223388671875, 1, 2 
-0.09716796875,0.092529296875,-0.68798828125,-12.0849609375,28.1982421875,1.129150390625, 1, 2 
-0.009765625,0.15087890625,-0.76220703125,-0.42724609375,34.97314453125,-0.6103515625, 1, 2 
0.047607421875,0.147216796875,-0.81005859375,-0.335693359375,25.81787109375,-11.932373046875, 1, 2 
0.031005859375,0.09716796875,-0.822509765625,-10.25390625,12.5732421875,-20.751953125, 1, 2 
-0.05078125,0.076416015625,-0.82763671875,-13.824462890625,4.913330078125,-19.622802734375, 1, 2 
-0.132080078125,0.093017578125,-0.83740234375,-11.505126953125,3.631591796875,-11.871337890625, 1, 2 
-0.1513671875,0.12548828125,-0.84716796875,-10.406494140625,5.9814453125,-4.39453125, 1, 2 
-0.091552734375,0.16259765625,-0.83935546875,-6.77490234375,12.664794921875,-2.8076171875, 1, 2 
-0.04833984375,0.15625,-0.830810546875,0.335693359375,19.59228515625,-8.72802734375, 1, 2 
-0.00927734375,0.0732421875,-0.83056640625,10.284423828125,28.1982421875,-15.716552734375, 1, 2 
0.032958984375,-0.034423828125,-0.87939453125,17.059326171875,32.470703125,-19.04296875, 1, 2 
0.060546875,-0.107666015625,-0.95458984375,14.83154296875,28.3203125,-16.78466796875, 1, 2 
0.01806640625,-0.12060546875,-1.00244140625,3.96728515625,17.791748046875,-7.38525390625, 1, 2 
-0.014404296875,-0.035400390625,-1.0625,-5.462646484375,14.5263671875,1.861572265625, 1, 2 
-0.025634765625,0.050537109375,-1.158203125,-10.345458984375,18.73779296875,4.5166015625, 1, 2 
-0.017333984375,0.14892578125,-1.26171875,-17.51708984375,19.22607421875,12.054443359375, 1, 2 
-0.0400390625,0.234375,-1.31298828125,-23.162841796875,16.29638671875,17.547607421875, 1, 2 
-0.14013671875,0.25537109375,-1.350341796875,-22.979736328125,20.904541015625,26.641845703125, 1, 2 
-0.161865234375,0.315185546875,-1.28857421875,-11.627197265625,25.32958984375,37.322998046875, 1, 2 
-0.103515625,0.336669921875,-1.234375,-2.960205078125,23.651123046875,38.787841796875, 1, 2 
0.026611328125,0.386474609375,-1.041259765625,13.73291015625,17.333984375,27.7099609375, 1, 2 
0.1748046875,0.38720703125,-0.951416015625,30.975341796875,6.28662109375,-4.547119140625, 1, 2 
0.149658203125,0.265380859375,-0.94970703125,32.257080078125,-6.500244140625,-33.172607421875, 1, 2 
0.00830078125,0.100341796875,-0.9345703125,21.759033203125,-16.571044921875,-40.4052734375, 1, 2 
-0.087158203125,0.040283203125,-0.93115234375,11.688232421875,-18.00537109375,-30.609130859375, 1, 2 
-0.04443359375,0.114501953125,-0.905517578125,4.45556640625,-11.871337890625,-20.904541015625, 1, 2 
0.03515625,0.21826171875,-0.85888671875,3.5400390625,-7.049560546875,-25.69580078125, 1, 2 
