X, Y, Z, alpha, gamma, beta, activity,test
0.050048828125,0.493896484375,-1.412353515625,44.61669921875,19.439697265625,0.1220703125, 2, 2 
-0.04052734375,0.225830078125,-1.08837890625,18.24951171875,9.918212890625,-1.434326171875, 2, 2 
-0.093994140625,0.231689453125,-0.882568359375,8.026123046875,8.880615234375,3.692626953125, 2, 2 
-0.04736328125,0.345458984375,-0.849365234375,-9.1552734375,14.83154296875,7.171630859375, 2, 2 
-0.08837890625,0.263671875,-0.75537109375,-17.059326171875,21.1181640625,10.43701171875, 2, 2 
-0.058837890625,0.2421875,-0.79345703125,-18.73779296875,26.580810546875,12.5732421875, 2, 2 
-0.010498046875,0.241455078125,-0.873291015625,-25.32958984375,25.604248046875,13.671875, 2, 2 
0.082275390625,0.265869140625,-0.75244140625,-36.9873046875,15.07568359375,15.13671875, 2, 2 
0.13671875,0.26708984375,-0.516845703125,-29.022216796875,2.62451171875,8.636474609375, 2, 2 
0.115234375,0.1865234375,-0.456787109375,-22.15576171875,-5.279541015625,5.615234375, 2, 2 
0.0849609375,0.1748046875,-0.36474609375,-17.4560546875,-7.4462890625,7.965087890625, 2, 2 
0.07080078125,0.20556640625,-0.363525390625,-15.533447265625,-6.927490234375,11.77978515625, 2, 2 
0.068115234375,0.24755859375,-0.346923828125,-12.359619140625,-7.01904296875,13.36669921875, 2, 2 
0.0947265625,0.345947265625,-0.369140625,-3.570556640625,-4.94384765625,11.322021484375, 2, 2 
0.098876953125,0.38623046875,-0.480712890625,-6.011962890625,7.6904296875,7.415771484375, 2, 2 
0.119384765625,0.309814453125,-0.6123046875,-9.918212890625,13.36669921875,-2.410888671875, 2, 2 
0.143310546875,0.30078125,-0.662353515625,-19.10400390625,7.293701171875,-18.096923828125, 2, 2 
0.084716796875,0.24560546875,-0.70947265625,-20.233154296875,-2.5634765625,-25.0244140625, 2, 2 
0.066650390625,0.15185546875,-0.789306640625,-20.477294921875,-6.34765625,-27.008056640625, 2, 2 
0.033935546875,0.091796875,-0.895751953125,-26.7333984375,1.28173828125,-31.646728515625, 2, 2 
0.015380859375,0.014404296875,-1.081787109375,-27.740478515625,13.427734375,-32.257080078125, 2, 2 
-0.00048828125,-0.033203125,-1.2958984375,-33.14208984375,25.57373046875,-24.627685546875, 2, 2 
0.04296875,0.07470703125,-1.482666015625,-24.505615234375,38.604736328125,-15.472412109375, 2, 2 
0.26318359375,0.21923828125,-1.76416015625,12.298583984375,21.942138671875,-25.69580078125, 2, 2 
0.084716796875,0.17236328125,-1.92333984375,38.116455078125,-9.70458984375,-33.99658203125, 2, 2 
-0.006103515625,0.246337890625,-1.80029296875,18.85986328125,-22.52197265625,-31.036376953125, 2, 2 
-0.02099609375,0.3134765625,-1.4912109375,-3.692626953125,-27.923583984375,-27.89306640625, 2, 2 
0.03564453125,0.333740234375,-1.28759765625,-6.34765625,-29.96826171875,-26.702880859375, 2, 2 
0.103271484375,0.426513671875,-1.16943359375,-2.0751953125,-23.834228515625,-22.979736328125, 2, 2 
0.10302734375,0.53857421875,-1.12109375,2.288818359375,-16.9677734375,-26.0009765625, 2, 2 
0.04833984375,0.7265625,-1.049560546875,24.23095703125,-2.105712890625,-25.177001953125, 2, 2 
-0.01220703125,0.707275390625,-1.074462890625,54.473876953125,13.0615234375,-27.83203125, 2, 2 
-0.09765625,0.55419921875,-1.143310546875,61.859130859375,19.83642578125,-20.01953125, 2, 2 
-0.137451171875,0.465576171875,-1.097412109375,48.583984375,14.129638671875,-4.302978515625, 2, 2 
-0.15087890625,0.4306640625,-0.97412109375,33.63037109375,-0.274658203125,9.1552734375, 2, 2 
-0.18408203125,0.385498046875,-0.84814453125,18.035888671875,-12.14599609375,23.0712890625, 2, 2 
-0.180419921875,0.412109375,-0.77392578125,1.251220703125,-11.90185546875,31.43310546875, 2, 2 
-0.0908203125,0.5478515625,-0.749755859375,-0.213623046875,-10.68115234375,23.62060546875, 2, 2 
-0.101806640625,0.453125,-0.852294921875,0.213623046875,-12.664794921875,7.843017578125, 2, 2 
-0.127685546875,0.31787109375,-0.82275390625,-14.251708984375,-10.955810546875,3.204345703125, 2, 2 
-0.08642578125,0.21728515625,-0.673095703125,-18.341064453125,-5.828857421875,1.220703125, 2, 2 
-0.0673828125,0.1357421875,-0.4951171875,-11.5966796875,-4.7607421875,1.77001953125, 2, 2 
-0.02734375,0.135986328125,-0.376708984375,-0.67138671875,-5.18798828125,8.087158203125, 2, 2 
0.03173828125,0.16796875,-0.308349609375,6.317138671875,-5.55419921875,10.406494140625, 2, 2 
0.044921875,0.22119140625,-0.29931640625,6.011962890625,-1.922607421875,9.002685546875, 2, 2 
