X, Y, Z, alpha, gamma, beta, activity,test
-0.3037109375,0.410400390625,-1.98291015625,89.752197265625,2.777099609375,-15.68603515625, 3, 2 
-0.410888671875,0.43115234375,-2.3486328125,-29.1748046875,-27.252197265625,-15.869140625, 3, 2 
-0.517333984375,0.50439453125,-2.305419921875,-119.07958984375,-41.6259765625,-13.36669921875, 3, 2 
-0.473388671875,0.3232421875,-2.036376953125,-129.974365234375,-42.388916015625,-0.42724609375, 3, 2 
-0.32763671875,-0.142333984375,-1.605224609375,-104.888916015625,-28.86962890625,0.0, 3, 2 
-0.206787109375,-0.095458984375,-1.248046875,-67.138671875,-9.765625,2.685546875, 3, 2 
-0.026123046875,0.050048828125,-1.001220703125,-30.303955078125,11.199951171875,1.983642578125, 3, 2 
0.130126953125,0.1240234375,-0.956787109375,-17.7001953125,10.650634765625,-11.3525390625, 3, 2 
0.09228515625,0.173095703125,-0.838623046875,-13.885498046875,-1.46484375,-22.64404296875, 3, 2 
-0.0556640625,0.2080078125,-0.6923828125,-12.359619140625,-8.97216796875,-19.287109375, 3, 2 
-0.10400390625,0.1708984375,-0.567626953125,-23.13232421875,-15.5029296875,-10.07080078125, 3, 2 
-0.064208984375,0.1513671875,-0.432861328125,-27.252197265625,-18.585205078125,-0.42724609375, 3, 2 
0.026611328125,0.12255859375,-0.3544921875,-27.374267578125,-18.402099609375,2.01416015625, 3, 2 
0.08349609375,0.109130859375,-0.295654296875,-24.688720703125,-14.862060546875,0.732421875, 3, 2 
0.075927734375,0.05078125,-0.283935546875,-13.61083984375,-8.11767578125,-0.9765625, 3, 2 
0.02734375,-0.04296875,-0.33056640625,-0.48828125,5.4931640625,1.922607421875, 3, 2 
0.00048828125,-0.100830078125,-0.461181640625,2.410888671875,21.484375,7.6904296875, 3, 2 
0.01513671875,-0.07470703125,-0.610595703125,-10.8642578125,28.1982421875,9.002685546875, 3, 2 
0.002685546875,0.00537109375,-0.72509765625,-17.547607421875,20.050048828125,10.3759765625, 3, 2 
-0.031494140625,0.06591796875,-0.86376953125,-16.448974609375,8.36181640625,11.322021484375, 3, 2 
-0.075927734375,-0.043701171875,-1.0458984375,-12.054443359375,9.490966796875,9.979248046875, 3, 2 
-0.11767578125,-0.045654296875,-1.2216796875,-5.828857421875,14.5263671875,8.72802734375, 3, 2 
-0.1591796875,0.13330078125,-1.226318359375,7.110595703125,10.07080078125,8.758544921875, 3, 2 
-0.18994140625,0.249267578125,-1.152587890625,36.590576171875,-5.9814453125,8.30078125, 3, 2 
-0.272216796875,0.270751953125,-0.99560546875,79.89501953125,-13.18359375,8.392333984375, 3, 2 
-0.28271484375,0.22802734375,-0.98583984375,129.791259765625,-11.71875,13.458251953125, 3, 2 
-0.129150390625,0.550048828125,-1.181640625,136.41357421875,-25.360107421875,5.035400390625, 3, 2 
-0.013916015625,0.684814453125,-1.367919921875,86.212158203125,-39.0625,-8.575439453125, 3, 2 
0.108642578125,0.587646484375,-1.533447265625,38.4521484375,-38.116455078125,-10.19287109375, 3, 2 
0.083984375,0.49365234375,-1.800537109375,-23.284912109375,-29.876708984375,-6.591796875, 3, 2 
0.051025390625,0.287109375,-1.928466796875,-68.817138671875,-9.82666015625,-1.617431640625, 3, 2 
0.13330078125,0.12353515625,-1.708984375,-78.216552734375,20.81298828125,-3.0517578125, 3, 2 
0.042724609375,0.02587890625,-1.2998046875,-58.929443359375,44.3115234375,6.195068359375, 3, 2 
0.02099609375,0.1640625,-1.117431640625,-24.96337890625,64.94140625,1.007080078125, 3, 2 
0.146728515625,0.17431640625,-1.041259765625,1.15966796875,48.828125,5.55419921875, 3, 2 
0.19873046875,0.18115234375,-1.061767578125,16.510009765625,16.66259765625,8.056640625, 3, 2 
0.145751953125,0.159423828125,-0.80419921875,27.252197265625,8.880615234375,16.754150390625, 3, 2 
0.094482421875,0.12060546875,-0.64208984375,33.660888671875,10.498046875,23.74267578125, 3, 2 
0.0185546875,0.07568359375,-0.495361328125,36.7431640625,11.29150390625,29.266357421875, 3, 2 
0.016845703125,0.09619140625,-0.482666015625,29.9072265625,7.99560546875,27.923583984375, 3, 2 
0.017822265625,0.0771484375,-0.491455078125,8.453369140625,0.091552734375,24.4140625, 3, 2 
0.0263671875,0.06005859375,-0.449951171875,-14.068603515625,-5.706787109375,21.514892578125, 3, 2 
0.06298828125,0.056884765625,-0.407470703125,-18.00537109375,2.13623046875,15.838623046875, 3, 2 
0.07861328125,0.022705078125,-0.417236328125,-8.575439453125,14.892578125,7.598876953125, 3, 2 
0.095458984375,-0.035888671875,-0.52099609375,-5.7373046875,22.64404296875,0.48828125, 3, 2 
0.095703125,-0.022705078125,-0.577392578125,-13.427734375,20.843505859375,-3.875732421875, 3, 2 
0.09765625,0.090087890625,-0.607177734375,-18.402099609375,17.608642578125,-7.38525390625, 3, 2 
0.103271484375,0.104736328125,-0.64501953125,-12.603759765625,18.4326171875,-10.43701171875, 3, 2 
0.157470703125,-0.000244140625,-0.7529296875,-0.823974609375,21.97265625,-13.5498046875, 3, 2 
0.156494140625,-0.162841796875,-0.84423828125,-8.23974609375,17.120361328125,-8.758544921875, 3, 2 
0.232421875,-0.09033203125,-0.898193359375,-23.040771484375,12.481689453125,-8.697509765625, 3, 2 
0.268310546875,0.0361328125,-0.911376953125,-27.435302734375,14.34326171875,-15.13671875, 3, 2 
0.251220703125,0.0986328125,-0.959228515625,-2.3193359375,17.913818359375,-17.974853515625, 3, 2 
0.174560546875,0.134765625,-0.959228515625,51.69677734375,21.759033203125,-23.92578125, 3, 2 
0.08642578125,0.145263671875,-1.243408203125,73.3642578125,15.56396484375,-27.28271484375, 3, 2 
-0.026123046875,0.514892578125,-1.3876953125,31.585693359375,-8.087158203125,-24.139404296875, 3, 2 
-0.21630859375,0.79150390625,-1.5,19.317626953125,-29.632568359375,-22.0947265625, 3, 2 
-0.4638671875,0.563232421875,-2.0224609375,3.448486328125,-28.656005859375,-9.613037109375, 3, 2 
-0.51953125,0.48046875,-2.218017578125,-56.060791015625,-23.895263671875,1.739501953125, 3, 2 
-0.37841796875,0.2958984375,-2.224853515625,-112.335205078125,-28.25927734375,11.8408203125, 3, 2 
-0.20361328125,0.298095703125,-1.80322265625,-106.048583984375,-21.392822265625,11.993408203125, 3, 2 
-0.01708984375,0.285400390625,-1.44140625,-44.281005859375,-6.622314453125,-2.44140625, 3, 2 
0.1435546875,0.18359375,-1.2373046875,4.974365234375,-4.82177734375,-19.866943359375, 3, 2 
0.112060546875,0.04345703125,-0.954345703125,29.47998046875,-6.103515625,-29.78515625, 3, 2 
-0.010009765625,0.078857421875,-0.677001953125,43.975830078125,-7.720947265625,-32.04345703125, 3, 2 
-0.10205078125,0.059326171875,-0.523681640625,49.102783203125,-11.322021484375,-28.411865234375, 3, 2 
-0.095703125,0.05859375,-0.52685546875,30.45654296875,-15.93017578125,-17.39501953125, 3, 2 
-0.0732421875,0.027099609375,-0.485595703125,14.0380859375,-13.916015625,-3.875732421875, 3, 2 
0.02490234375,0.103271484375,-0.596923828125,-3.90625,-9.94873046875,3.90625, 3, 2 
0.1044921875,0.110107421875,-0.632568359375,-25.848388671875,-7.904052734375,4.669189453125, 3, 2 
0.109619140625,0.1103515625,-0.6376953125,-39.642333984375,-7.476806640625,4.8828125, 3, 2 
0.081298828125,0.1162109375,-0.745361328125,-44.158935546875,-1.64794921875,6.317138671875, 3, 2 
0.053466796875,0.090087890625,-0.870361328125,-38.330078125,7.568359375,8.880615234375, 3, 2 
-0.033203125,0.017822265625,-1.142578125,-24.261474609375,9.490966796875,18.98193359375, 3, 2 
-0.097412109375,0.04150390625,-1.359130859375,-19.287109375,4.638671875,33.0810546875, 3, 2 
-0.116455078125,0.19775390625,-1.305908203125,-7.171630859375,1.46484375,36.92626953125, 3, 2 
-0.103759765625,0.539306640625,-1.235107421875,5.767822265625,6.622314453125,27.984619140625, 3, 2 
-0.05859375,0.5146484375,-1.150634765625,30.6396484375,12.420654296875,17.547607421875, 3, 2 
-0.110595703125,0.45458984375,-1.205322265625,47.05810546875,11.65771484375,13.61083984375, 3, 2 
-0.112060546875,0.3857421875,-1.05810546875,62.255859375,1.861572265625,16.11328125, 3, 2 
-0.10498046875,0.333251953125,-1.0390625,53.955078125,-11.77978515625,17.303466796875, 3, 2 
-0.10302734375,0.25927734375,-0.97314453125,20.751953125,-22.52197265625,23.895263671875, 3, 2 
-0.030029296875,0.23046875,-1.0048828125,-8.880615234375,-25.390625,31.55517578125, 3, 2 
0.068603515625,0.134765625,-1.079345703125,-32.257080078125,-16.754150390625,28.86962890625, 3, 2 
0.154052734375,0.057373046875,-1.09716796875,-52.581787109375,-5.523681640625,18.585205078125, 3, 2 
0.21240234375,0.077880859375,-0.973876953125,-62.07275390625,5.615234375,4.608154296875, 3, 2 
0.217041015625,0.16455078125,-0.844482421875,-55.877685546875,17.822265625,-11.260986328125, 3, 2 
0.163330078125,0.288330078125,-0.70947265625,-38.6962890625,22.918701171875,-22.76611328125, 3, 2 
0.07421875,0.29931640625,-0.687744140625,-7.87353515625,13.3056640625,-24.322509765625, 3, 2 
0.00732421875,0.17822265625,-0.74755859375,15.228271484375,-0.823974609375,-18.768310546875, 3, 2 
-0.0810546875,0.110107421875,-0.70166015625,20.660400390625,-17.822265625,-7.4462890625, 3, 2 
-0.076416015625,0.07373046875,-0.628662109375,21.026611328125,-29.35791015625,7.110595703125, 3, 2 
0.0087890625,0.119873046875,-0.57666015625,20.6298828125,-32.012939453125,15.472412109375, 3, 2 
0.04833984375,0.181640625,-0.560546875,23.13232421875,-30.364990234375,11.3525390625, 3, 2 
0.030029296875,0.171142578125,-0.5322265625,19.744873046875,-26.519775390625,2.5634765625, 3, 2 
-0.015380859375,0.07421875,-0.4677734375,16.082763671875,-24.47509765625,-0.48828125, 3, 2 
-0.0498046875,0.0,-0.396728515625,15.9912109375,-21.05712890625,2.532958984375, 3, 2 
-0.06884765625,0.013916015625,-0.348388671875,20.44677734375,-13.885498046875,8.60595703125, 3, 2 
-0.00732421875,0.040771484375,-0.397705078125,22.491455078125,-2.86865234375,10.1318359375, 3, 2 
0.09228515625,0.017822265625,-0.4814453125,23.468017578125,6.561279296875,3.47900390625, 3, 2 
0.115234375,-0.05322265625,-0.600341796875,19.378662109375,9.674072265625,-3.2958984375, 3, 2 
0.093994140625,-0.00830078125,-0.66796875,13.18359375,11.688232421875,-6.9580078125, 3, 2 
0.073486328125,0.052490234375,-0.7412109375,3.936767578125,17.852783203125,-9.124755859375, 3, 2 
0.10205078125,0.162109375,-0.833740234375,5.2490234375,26.031494140625,-12.8173828125, 3, 2 
0.122314453125,0.1416015625,-1.147216796875,8.36181640625,34.24072265625,-15.472412109375, 3, 2 
0.089111328125,0.40283203125,-1.298583984375,-3.753662109375,29.72412109375,-12.664794921875, 3, 2 
0.01025390625,0.46240234375,-1.510986328125,0.8544921875,19.989013671875,-20.8740234375, 3, 2 
-0.127197265625,0.189453125,-1.85302734375,-26.06201171875,15.594482421875,-6.8359375, 3, 2 
-0.27783203125,0.305419921875,-2.005126953125,-59.173583984375,12.939453125,18.707275390625, 3, 2 
-0.342041015625,0.330810546875,-2.083740234375,-57.159423828125,11.993408203125,33.660888671875, 3, 2 
-0.302978515625,0.197998046875,-2.016845703125,-25.299072265625,4.791259765625,40.985107421875, 3, 2 
-0.268798828125,0.0205078125,-1.68310546875,11.627197265625,6.378173828125,28.38134765625, 3, 2 
-0.162109375,-0.005859375,-1.23291015625,31.494140625,18.4326171875,11.871337890625, 3, 2 
-0.038818359375,0.05419921875,-0.93115234375,72.540283203125,27.77099609375,-4.0283203125, 3, 2 
-0.10546875,0.024169921875,-0.796875,96.405029296875,32.16552734375,-14.404296875, 3, 2 
-0.189453125,0.069091796875,-0.701416015625,108.09326171875,30.029296875,-15.289306640625, 3, 2 
-0.1796875,0.13037109375,-0.761474609375,91.796875,11.41357421875,-16.6015625, 3, 2 
-0.1591796875,0.065185546875,-0.72802734375,34.271240234375,-12.14599609375,-17.51708984375, 3, 2 
-0.09375,0.0146484375,-0.634765625,-26.4892578125,-30.3955078125,-15.44189453125, 3, 2 
-0.051025390625,0.120849609375,-0.457275390625,-70.220947265625,-29.693603515625,-20.294189453125, 3, 2 
-0.048583984375,0.097412109375,-0.29736328125,-78.094482421875,-16.815185546875,-25.115966796875, 3, 2 
0.017822265625,0.01318359375,-0.229248046875,-54.962158203125,-3.0517578125,-32.89794921875, 3, 2 
0.023193359375,-0.0732421875,-0.34619140625,-18.4326171875,1.28173828125,-35.70556640625, 3, 2 
0.01025390625,-0.112548828125,-0.596435546875,-21.17919921875,-0.42724609375,-36.529541015625, 3, 2 
-0.015380859375,-0.034423828125,-0.6923828125,-41.656494140625,-2.197265625,-31.768798828125, 3, 2 
0.025390625,-0.0068359375,-0.909912109375,-54.962158203125,4.150390625,-33.966064453125, 3, 2 
-0.057373046875,-0.0205078125,-1.14306640625,-61.279296875,14.404296875,-33.99658203125, 3, 2 
-0.201416015625,-0.014404296875,-1.181640625,-53.131103515625,6.89697265625,-23.773193359375, 3, 2 
-0.249267578125,0.116943359375,-0.92236328125,-12.847900390625,-8.85009765625,-18.06640625, 3, 2 
-0.171630859375,0.239990234375,-0.739013671875,64.02587890625,-22.125244140625,-21.148681640625, 3, 2 
-0.0322265625,0.093017578125,-0.886474609375,153.594970703125,-28.62548828125,-19.744873046875, 3, 2 
0.135009765625,0.318115234375,-1.1943359375,175.445556640625,-20.263671875,-29.693603515625, 3, 2 
0.102294921875,0.339111328125,-1.427978515625,161.712646484375,-2.0751953125,-39.276123046875, 3, 2 
0.051025390625,-0.072998046875,-2.001220703125,102.874755859375,9.063720703125,-26.824951171875, 3, 2 
-0.023681640625,0.2958984375,-1.906982421875,18.524169921875,-4.8828125,0.457763671875, 3, 2 
-0.035400390625,0.2275390625,-1.995849609375,-61.065673828125,-14.22119140625,14.46533203125, 3, 2 
0.085205078125,0.224365234375,-1.90283203125,-105.28564453125,-6.7138671875,31.036376953125, 3, 2 
0.192626953125,0.15869140625,-1.6083984375,-115.020751953125,-0.823974609375,22.88818359375, 3, 2 
0.073486328125,0.1064453125,-1.208984375,-110.321044921875,8.941650390625,17.39501953125, 3, 2 
0.0517578125,0.043212890625,-0.9013671875,-83.92333984375,20.416259765625,16.9677734375, 3, 2 
