X, Y, Z, alpha, gamma, beta, activity,test
-0.1025390625,-0.18115234375,-0.60498046875,38.543701171875,-21.148681640625,26.611328125, 3, 2 
-0.13623046875,-0.359619140625,-0.714599609375,26.3671875,2.288818359375,43.9453125, 3, 2 
-0.06640625,-0.412109375,-1.03076171875,17.27294921875,28.1982421875,57.92236328125, 3, 2 
-0.00830078125,-0.16796875,-1.207275390625,5.126953125,24.383544921875,65.61279296875, 3, 2 
-0.05224609375,0.0908203125,-1.3173828125,21.3623046875,-5.0048828125,59.173583984375, 3, 2 
-0.148681640625,0.3408203125,-1.359619140625,13.275146484375,-37.384033203125,48.614501953125, 3, 2 
-0.216552734375,0.609130859375,-1.240478515625,13.916015625,-45.166015625,32.5927734375, 3, 2 
-0.16455078125,0.697509765625,-1.3544921875,-11.871337890625,-21.8505859375,1.0986328125, 3, 2 
0.0263671875,0.25146484375,-1.529541015625,-70.587158203125,9.8876953125,-32.53173828125, 3, 2 
0.251708984375,-0.178955078125,-1.78369140625,-134.124755859375,31.06689453125,-36.2548828125, 3, 2 
0.170166015625,-0.196044921875,-1.772216796875,-107.818603515625,36.31591796875,-0.6103515625, 3, 2 
0.216064453125,-0.093017578125,-1.778076171875,-7.781982421875,16.387939453125,41.534423828125, 3, 2 
0.304443359375,0.0791015625,-1.65478515625,31.829833984375,-18.768310546875,39.0625, 3, 2 
0.115478515625,0.134521484375,-1.327392578125,23.681640625,-40.10009765625,20.44677734375, 3, 2 
-0.022216796875,0.154052734375,-0.932373046875,10.19287109375,-45.166015625,5.401611328125, 3, 2 
-0.125244140625,0.125244140625,-0.557861328125,16.143798828125,-37.506103515625,-6.591796875, 3, 2 
-0.177001953125,0.02197265625,-0.36181640625,29.47998046875,-19.4091796875,-9.796142578125, 3, 2 
-0.14306640625,-0.060791015625,-0.26953125,25.726318359375,-3.204345703125,-4.21142578125, 3, 2 
-0.0537109375,-0.0654296875,-0.21337890625,26.824951171875,5.828857421875,-1.46484375, 3, 2 
0.01123046875,-0.06591796875,-0.231201171875,26.67236328125,11.3525390625,-5.645751953125, 3, 2 
0.053955078125,-0.057373046875,-0.312255859375,11.871337890625,20.477294921875,-11.322021484375, 3, 2 
0.072509765625,-0.106689453125,-0.449462890625,-0.701904296875,26.91650390625,-18.06640625, 3, 2 
0.098388671875,-0.21826171875,-0.63671875,-5.2490234375,19.927978515625,-18.12744140625, 3, 2 
0.132568359375,-0.19970703125,-0.7744140625,-4.364013671875,1.617431640625,-10.6201171875, 3, 2 
0.09521484375,-0.09228515625,-0.956787109375,0.8544921875,-10.345458984375,-0.30517578125, 3, 2 
0.112548828125,0.0517578125,-1.146728515625,-10.650634765625,-14.7705078125,4.058837890625, 3, 2 
0.1787109375,0.17578125,-1.195068359375,-7.904052734375,-13.427734375,-11.871337890625, 3, 2 
0.1708984375,0.25,-1.02978515625,42.1142578125,-17.913818359375,-30.670166015625, 3, 2 
0.03369140625,0.210205078125,-0.993408203125,104.583740234375,-24.200439453125,-47.30224609375, 3, 2 
-0.261962890625,0.021728515625,-1.14501953125,75.653076171875,-28.99169921875,-46.38671875, 3, 2 
-0.611328125,0.0849609375,-1.281005859375,-8.7890625,-3.84521484375,-19.805908203125, 3, 2 
-0.6904296875,0.229736328125,-1.388427734375,-14.58740234375,29.23583984375,7.080078125, 3, 2 
-0.478271484375,0.425048828125,-1.65380859375,-61.614990234375,46.478271484375,5.401611328125, 3, 2 
-0.372314453125,0.1640625,-1.853515625,-66.986083984375,51.513671875,-4.425048828125, 3, 2 
-0.18603515625,-0.08935546875,-1.96826171875,-99.822998046875,34.332275390625,-13.153076171875, 3, 2 
