Participant,activitiy,x_mean,y_mean,z_mean,gyrox_mean,gyroy_mean,gyroz_mean,x_std,y_std,z_std,gyrox_std,gyroy_std,gyroz_std,x_0_1.17,x_1.17_2.34,x_2.34_4.1,y_0_1.17,y_1.17_2.34,y_2.34_4.1,z_0_1.17,z_1.17_2.34,z_2.34_4.1,gyrox_0_1.17,gyrox_1.17_2.34,gyrox_2.34_4.1,gyroy_0_1.17,gyroy_1.17_2.34,gyroy_2.34_4.1,gyroz_0_1.17,gyroz_1.17_2.34,gyroz_2.34_4.1
1,3,-0.03537190755208333,0.15983479817708332,-0.95811767578125,0.23829142252604166,-0.8290608723958334,-0.872802734375,0.1380533686989241,0.19671693690510866,0.5360010760464836,50.99559923569587,19.65609978697028,21.47618721312181,0.004227984038400378,0.005768779504380092,0.007189617423308381,0.011932240427946971,0.008868707680685671,0.004223332835153883,0.2179430589913805,0.05244712521803116,0.0398117503114002,259.1285948297632,2839.011361055684,1103.5100750126467,156.02931815068644,214.07680478278508,56.653104015664994,223.38873259879938,143.68996559072934,96.73866929892654
1,3,-0.038315836588541666,0.12307332356770834,-0.9415364583333333,-1.9683837890625,-0.3814697265625,2.5919596354166665,0.13232754705683988,0.17606444724362355,0.5273349032791345,52.353342100322095,19.872107343884664,21.039634607209255,0.004288875750080528,0.002652019042677332,0.006313373469411236,0.01481868630521813,0.010165193556630515,0.003144525014817803,0.15640383744033953,0.033615668351753086,0.02721047034736676,212.98507112228242,831.9735055778588,793.355225272218,53.46380725482082,179.96161561647392,106.4846310167211,143.5767576120136,159.3584436415607,92.51270438507504
1,3,-0.029970296223958335,0.10970662434895834,-0.9570231119791667,-0.6650288899739584,-1.3849894205729167,1.5134175618489583,0.13931202148464292,0.18108449489884615,0.5261314954402081,47.40618829558804,19.531592271247398,21.67547861304761,0.010894570795155548,0.006875852482978574,0.0027169028677416973,0.01566515335833671,0.01380307483541584,0.006343928112420263,0.22918431333707434,0.03994607955675754,0.031809734389656195,287.0581770460959,1128.7033638126295,501.18974082657337,124.12723525359952,165.73489468435827,90.53254622781162,208.29034097927732,184.72641248469733,24.54303085238369
1,3,-0.026220703125,0.11933797200520833,-0.9273640950520833,-2.213287353515625,-0.690460205078125,5.961100260416667,0.1355800377188075,0.18925678673817847,0.4973200554505009,48.14100594494621,17.95619853695813,20.532024486241077,0.007988136954587163,0.008200778340839841,0.0021443532527777006,0.013519823150861681,0.012834730300565471,0.002443316585230066,0.14233696002081145,0.04084586954309619,0.019074133442150604,1080.5270756731798,1407.5649594497665,325.0645566813489,111.91500887637382,96.58582298207452,69.8285340662662,374.46720766989665,205.97547685441742,23.259217872497302
1,3,-0.029408772786458332,0.18376871744791667,-0.95889892578125,-1.7110188802083333,0.24388631184895834,-2.777099609375,0.1276676554797796,0.21266572447607918,0.5153031454739886,47.523146570759174,16.611203688800302,24.233865661247197,0.004916083653938608,0.00851696153709763,0.0021623178562433214,0.030710067948565057,0.017603635151101072,0.0034828370102646883,0.2693275138829061,0.06703217927482047,0.010694584749819939,764.5445418237018,1156.4961562118108,416.00203218878977,70.0421358697703,70.43180669161413,170.81439916126388,225.926004922516,69.8725309178579,63.57759223520052
1,3,-0.023624674479166666,0.19462483723958332,-1.0075215657552083,-2.36968994140625,1.6507466634114583,-5.592854817708333,0.15084937999085002,0.2128102232165346,0.5753951211451326,45.19869923796973,20.734092729779874,26.96760464105161,0.004814646378610461,0.005277901873796971,0.0049589833349833684,0.017912945135671193,0.010707649405994502,0.0046053253916771295,0.27981978726010526,0.03389041262623794,0.0176373298259899,320.7282849271899,947.8746487796752,325.11110047246643,42.91606645646781,174.63742493988119,94.55155749273183,469.8638411277091,89.85349653825145,64.97699150240214
1,3,-0.015981038411458332,0.15643513997395833,-0.97044677734375,-0.501251220703125,1.0162353515625,-1.2545267740885417,0.14909759593752459,0.17415917802817493,0.5566443852226333,42.88426470037,19.95457586296202,24.785767494529335,0.013870840169787959,0.00846763216125595,0.005174743744655092,0.009527386920085994,0.007621334318842753,0.0032130391752153743,0.23006547440759095,0.04336663487072035,0.008252992470367345,651.8757432941776,557.9368263165484,127.76918569561117,42.94444082353786,344.234173775476,67.78739611586182,777.2628033017886,245.4539728605589,55.668850911556916
1,3,-0.027276611328125,0.15138753255208334,-0.955767822265625,1.699066162109375,-0.3145853678385417,0.5605061848958334,0.13596209519388583,0.20201853179645196,0.5354293528495497,41.95691434928615,22.764707847889213,22.77819724537317,0.007235423116085311,0.008000768631480528,0.002815475738571996,0.027862535132690044,0.016121915724214973,0.0019489590006860832,0.2875286237191525,0.03004075482325898,0.020186021595896046,176.28199072742146,1227.6882674255867,631.0063174779029,87.18316803034764,153.1682165453999,184.08914859310366,88.49129190358234,37.14471157060316,24.330059574064602
1,3,-0.03719278971354167,0.17307535807291666,-0.9552225748697917,-1.8040974934895833,1.3402303059895833,-3.43475341796875,0.1397567412292756,0.20383915094761068,0.4985241993455739,39.41040685715268,23.640921103707097,15.617776075340116,0.006948570487659788,0.013420667088053902,0.0035060455626573653,0.023214016015483105,0.01311981528776323,0.0026722178825176277,0.24860520412791162,0.02220093170470037,0.013193973628571571,162.111273910668,585.0696496922376,822.5375523578402,139.7247450798469,272.15829457461524,294.723375760089,47.71455607950476,115.72338728858742,55.18889814330274
1,3,-0.006821695963541667,0.15418294270833333,-0.9627237955729167,-2.5461832682291665,1.445770263671875,-2.2440592447916665,0.12483081786969658,0.17135991704450934,0.4035467000897269,41.190127419076425,19.581416585807382,16.452077142606846,0.006147569650600144,0.005168189311303835,0.0024051656387552504,0.012059267836689438,0.005378000939694187,0.004271612952608257,0.13407163138846442,0.016674584327045522,0.005205988491938691,518.616437189881,908.9623294282288,164.43655960586892,75.16071132044996,202.9456988770143,60.865861145190074,210.17160324284725,55.21578903324871,36.489118655020086
1,3,0.024943033854166668,0.15016072591145832,-0.9599141438802083,-1.05438232421875,3.8480122884114585,0.9096781412760416,0.11406420754765091,0.17696282346656564,0.4691563266832365,53.61796155009654,20.2599989723048,19.592809752072366,0.0031146075565111346,0.0024643725381235503,0.004102129343315326,0.008164703914099085,0.009352769986904208,0.009479405314601747,0.1187820417732974,0.048245783138457815,0.007510104943483599,297.10658971371515,2063.9196358369027,410.7616378977814,114.44149678058183,173.56030788986175,154.73571011062893,266.5704532230339,47.14295077320805,59.092537673640265
1,3,0.022878011067708332,0.15077311197916668,-0.9687255859375,-4.437255859375,-0.2843221028645833,-1.0424296061197917,0.1163768453673598,0.18065368701102996,0.45868186744687606,54.25612334248473,24.246484408351282,20.74338101234696,0.0029558782691805354,0.003341443706787918,0.005230984136436192,0.008644904747037625,0.007245990422467671,0.006192942338852269,0.07495737154551958,0.13874813005383255,0.027115075948771807,609.465954536875,1704.30493362724,394.1345766667218,123.2574206361532,153.22988257255145,81.29864264945576,325.6674326645356,47.26906917459462,49.82000833636492
1,3,0.024546305338541668,0.15806884765625,-0.9689168294270833,-3.1008402506510415,1.6619364420572917,1.7242431640625,0.10706192873136537,0.16515967704821644,0.43314789572264734,42.85465909423621,21.186821475553657,18.69242152686606,0.006996705442627073,0.004464987319760412,0.0023238927226970274,0.009669187648693798,0.018541205384351764,0.003949057720391156,0.06202991210489015,0.05439713761887264,0.007841299538855257,414.6798555926227,1102.0851559687937,281.8654496413534,306.09989170081803,203.90128036485862,274.6239303798748,270.5755436049601,79.95193133952222,84.99474255178822
1,3,0.014249674479166667,0.14906412760416668,-0.93863525390625,-3.2114664713541665,2.852630615234375,-1.6632080078125,0.10802461825159088,0.18107494348265274,0.43284062548571145,42.14004820231965,19.4172855975029,18.324124300462987,0.004737015222324897,0.0024410374242197705,0.0022347156065425015,0.008431034790871475,0.006692486099040774,0.0017916318519505359,0.20570699149692082,0.044904340110334985,0.004303630651852998,444.83884897757093,748.7341365694878,257.2324281157657,18.890235518225392,51.41009902335507,83.96910665767135,111.21473723104481,63.09526900496701,51.56840422142751
1,3,-0.0008707682291666667,0.17727864583333333,-1.0022115071614583,-3.354644775390625,-0.14623006184895834,-2.4152119954427085,0.10769003312590714,0.1916530392203834,0.49758174500099506,49.28395512024449,16.105373986426297,19.013196960569818,0.004905701045620161,0.0018981006850038568,0.0025002371737875575,0.014096689411316438,0.010272624612238384,0.007955708295528694,0.1270841450841314,0.05810184709155911,0.02805729567887282,501.37721420299533,1497.9927405673711,721.7167148315275,43.965695976052494,114.870020240826,129.27171617145595,417.79763783801116,52.4897727731672,24.72332645245797
1,3,0.006671142578125,0.21050821940104167,-0.9672078450520833,-1.6560872395833333,2.042388916015625,-0.3969828287760417,0.11892387942485805,0.20785791448548388,0.4982366773615909,55.12248020003741,21.950849353681978,20.649606582958462,0.008107720229143446,0.0042494657496604344,0.0015586886653049443,0.014584349802985102,0.011738495576116288,0.003949242432402384,0.0792483854690107,0.0943798302068139,0.019100054152336707,1010.38142675053,751.5864695563386,716.2767759723591,115.33312713655482,118.17835570014205,100.18462683253217,138.33923500948754,93.14116366349711,50.60002928305353
1,3,-0.0011576334635416666,0.190423583984375,-0.9386515299479167,0.9007771809895834,0.9198506673177084,-3.2862345377604165,0.12194802704977796,0.18797842387710445,0.43799387129580375,50.83495916951399,22.205837369258898,20.850334083315623,0.0033133097372055782,0.004312510934504065,0.005738160256725076,0.013005132125640662,0.020831779982272876,0.00328855912268747,0.08590471857010679,0.12700836129135712,0.01465428695240585,698.4536195951562,1117.9525632752338,646.4579545436719,197.70984486289979,341.00719397292016,50.17556299501261,196.34230107685977,146.3146855360411,89.26310823520676
1,3,-0.010986328125,0.16285807291666668,-0.9767618815104167,-1.7791748046875,1.7575581868489583,1.1845906575520833,0.1428310521727345,0.19317650616755588,0.49254001215626864,50.402971510421445,23.53157951358572,24.269316036642756,0.019723447080155415,0.00969402813500078,0.0037146895217285655,0.011191452965170517,0.01149456164619272,0.0033042210885197865,0.0843346755493593,0.09804941177208243,0.015913421174086773,786.8153240733046,1650.0554698423382,767.1941572481151,258.56722293056066,273.56912049725275,267.0199352429076,312.5375291464456,240.90725047141046,96.80036993863055
1,3,-0.010280354817708334,0.16748860677083333,-0.967041015625,-6.371307373046875,2.3000081380208335,-0.73394775390625,0.14210243409096718,0.19153967781729395,0.5194435935061881,45.00156425443535,21.13097228889906,22.66277677197841,0.005974539881585959,0.002831078325333861,0.0017793459149439258,0.01602144156832349,0.008312788192055642,0.002126540532601972,0.20614611533383845,0.07465256921321727,0.013094497010321239,419.45022891342455,931.4310301343703,239.11992980722735,60.07189972482226,63.509025398847996,59.842463886816994,375.9359212848009,147.72810311425127,19.198363768119496
1,3,0.0030598958333333333,0.17236735026041666,-0.9668436686197917,-2.9965718587239585,-0.9648640950520834,0.7100423177083334,0.11617150183642551,0.18177069792229195,0.49408407225252376,34.660025399139855,15.643282011798942,20.525832703704026,0.004581236710250786,0.0011932617753497331,0.0024735172028341815,0.018567593492751062,0.00823444408865263,0.003512939114014427,0.16525472997214047,0.03485392340279429,0.014080253221741697,128.50501997980726,646.4123214004185,95.75107716244845,69.43224214037676,123.66736506609273,65.11394596633976,332.1414613932729,28.41218104812478,38.99163388697158
1,3,-0.017647298177083333,0.18806559244791668,-0.9514912923177083,0.75531005859375,1.3821919759114583,-2.7783711751302085,0.11950538286783093,0.17693144740939226,0.4009194062188156,39.787688740827356,17.242953109921796,20.434327064722098,0.008221586109495716,0.006441627770018315,0.0022796571040008496,0.014790920479872512,0.006878147885563189,0.004122548424771053,0.11069444794047908,0.041550304749653905,0.0035175810591554163,309.2767254475051,1135.8101454090329,112.69964464752246,76.48938050337102,153.12353627857647,29.79036349991377,191.07129786685658,96.40655240391939,70.1251134664692
1,3,-0.010166422526041666,0.20573323567708332,-0.9830810546875,-0.9915669759114584,1.3982137044270833,-2.5189717610677085,0.1255404337712376,0.18555444143244287,0.4607191826328589,50.45781069587276,21.77116767880012,18.41855286998846,0.006082568062086811,0.003651472661688085,0.0026001793965532184,0.017371320267987028,0.007260995631490907,0.0069038139894237105,0.14277642600935167,0.08081483903101949,0.012081258563659224,586.8378070606257,1413.299462436426,574.2176881050907,140.5692166113734,262.5948886292625,66.08643720272971,151.1369363132401,164.04189821531776,72.13244684002181
1,3,0.009657796223958333,0.20863240559895832,-0.938134765625,-4.315948486328125,1.3440450032552083,2.14691162109375,0.13206611927346673,0.19998216969243524,0.5078863270510018,54.3309502775735,20.831066336930466,19.473700988694095,0.009587266515426924,0.0031848389226775964,0.0036228260257855248,0.019753859201678464,0.010623246861864454,0.004453973428521262,0.17953945139013644,0.054553072787077314,0.015417778459397225,1196.198977662044,1284.6503964564465,635.2994977887223,132.08024809338264,224.30152063624917,123.44633039182419,206.4570383752607,51.04591167754644,44.721193888742704
1,3,0.014752197265625,0.18091837565104166,-0.9660013834635417,-0.18412272135416666,-0.205230712890625,2.536773681640625,0.12492909809820234,0.21299272981165412,0.526589774922046,52.211353705134115,18.419728163803565,22.162836836173042,0.009021211034448185,0.0033519310691364655,0.0033689207546307343,0.017142611786043007,0.01075706785044889,0.004499783601508033,0.1815640898169713,0.04974608414752922,0.009536783337004525,661.4302153532972,1297.400487198136,184.446151795618,65.85425131142227,83.07849243094424,43.58851913362818,460.64413853114723,80.48457773476534,78.02720615017718
1,3,-0.0016133626302083333,0.18519083658854166,-0.990570068359375,-1.3013203938802083,0.43792724609375,2.9093424479166665,0.11825081382152913,0.20882487853503742,0.4911752973355507,42.56155156660227,18.985500328889202,22.797183519528403,0.002964101771350246,0.0023704983266703093,0.003263230405634658,0.02156968662052801,0.0109656189494716,0.004918383951321568,0.12679794290891222,0.08507546961418967,0.010988758124400842,333.06429676181705,1177.981351553237,215.1523425774154,66.56729187612538,181.1929153676081,75.62432546186571,354.56188016528665,64.76549873066992,64.20532729822008
1,3,0.017626953125,0.143853759765625,-0.944256591796875,1.9571940104166667,3.53546142578125,2.886199951171875,0.12274852871554574,0.19590282431598335,0.4856195746256004,49.36861256850785,19.77831926376121,19.38798381741344,0.0091693934247773,0.006066229201841486,0.0032131285564224203,0.0164505951289963,0.010208699908275356,0.0013944591739974731,0.12428291597184836,0.08154421782237338,0.01751945373897736,488.22998159831127,1068.6760196964342,807.5562004898801,63.58706554679797,286.1693913521772,187.8287272633526,255.78961267180642,91.94560730770095,78.23944249497401
1,3,0.000396728515625,0.15231730143229166,-0.9347676595052083,-1.2232462565104167,0.9783426920572916,2.5889078776041665,0.14729459960632107,0.18142416175782683,0.4897103891508464,56.73124988229112,22.368297290769757,21.522042835222233,0.003832372079122683,0.010264294389326961,0.004887054237617927,0.0112628446583845,0.008216780617921107,0.002706491319413719,0.18374151854542234,0.08032852387992177,0.01169089893002381,1682.9742957472467,1289.618734082324,274.75432577201417,229.34308626789345,151.31364628948842,61.602088538027544,120.99330102098688,152.13628124189887,65.64264006643344
2,2,-0.021183268229166666,0.3454182942708333,-0.9160502115885417,-2.977752685546875,2.9266357421875,-5.169677734375,0.0988539838292792,0.20632355957337806,0.3714007050597743,31.581157001923426,18.551988839880128,16.25858148259955,0.002536636161616035,0.0023139360717323323,0.0016200508033185907,0.017430136925677856,0.010343798042444913,0.003527380527834421,0.09546755581881895,0.012592926371350916,0.005559331766611618,404.4474969596888,170.27358400565294,78.03702203591952,84.05460463534868,48.08542608815022,116.35510139412744,91.40877465129824,55.271133829796156,31.147093051201814
2,2,-0.03688761393229167,0.3610453287760417,-0.9388041178385417,-2.9980977376302085,2.9706319173177085,-2.9841105143229165,0.1089759038889132,0.2214491103208931,0.3859791442019701,34.047997795236,21.76816026839641,15.09188637452572,0.004797558773052683,0.002462938879239756,0.003190665837257893,0.031520751408119815,0.009728663959817781,0.006687314563521191,0.09836251576803516,0.015069207719557411,0.005485779433092188,549.1902776166166,510.4864378995462,220.84588842352812,265.87242123330225,149.41644004251705,32.02532729453494,160.88853519976718,43.41542097002204,44.5407662027833
2,2,-0.0234375,0.323101806640625,-0.8959025065104167,0.386810302734375,-0.5559285481770834,0.214385986328125,0.11593496676241966,0.23127833164575304,0.41115720096569675,44.737369732326755,22.302793554010073,17.40099760191425,0.010960165219269928,0.005450628247010914,0.001217369645142103,0.02743082875876055,0.014277126570515778,0.008231361687097268,0.12760243004056618,0.02868132853809384,0.008625064357898688,399.65101806446245,944.3472684050063,228.8278507661777,383.6820590154922,212.05011642181316,93.13851281493535,209.27220454662708,66.2684468359887,29.37920253689779
2,2,-0.010591634114583333,0.3214192708333333,-0.8933329264322917,-1.9154866536458333,1.9643147786458333,0.4915873209635417,0.10678892908127938,0.22280300574860518,0.38642282401273675,44.776815350727155,22.19746801799608,17.48988176983673,0.0022597660587807267,0.0007556315413529459,0.001392516274488428,0.02645219457698945,0.013952483868906223,0.018617306639655256,0.12976787427966346,0.019260980525610764,0.0065956907008521744,514.2832269193965,1944.4683784144486,308.1434571677894,137.38662110767856,72.4246726326842,87.6456299073226,75.63355328864039,96.00343507752815,108.39675581492416
2,2,0.0009989420572916667,0.36009114583333335,-0.9182454427083333,-2.400970458984375,2.3951212565104165,-2.8717041015625,0.08898215499492558,0.22382427699005486,0.3627672122704031,34.35307180234774,18.715560489463165,16.723238024228188,0.0020310386910280145,0.0017228454063765498,0.0025173362963933424,0.018909116292155567,0.010601725176745245,0.008426481983013814,0.09189013938055568,0.017769072094014637,0.0031217421717448126,273.0049805636238,519.0568678838811,95.45869883933605,127.0352070972516,109.32577952625996,115.93255981833344,135.82695836327576,74.63424781410001,61.42311915605894
2,2,0.011431884765625,0.38238525390625,-0.9288614908854167,0.3863016764322917,0.826263427734375,-2.07672119140625,0.0972318188938257,0.23939873332044986,0.37740958276274694,35.18378346421537,20.13114701103499,16.57386721628707,0.004494951230111071,0.0036399983386131212,0.0013486380742075313,0.02986531975360164,0.013759325502361782,0.010344042283600259,0.1195142578793591,0.017017813599862087,0.0024788164328851253,151.30103008604618,450.09856495673534,215.80113279392688,64.50469217985373,101.4358994971952,30.795914941111562,87.99294930503166,88.06526331697691,55.06589177639628
2,2,-0.010782877604166666,0.37089640299479165,-0.940228271484375,-2.9889424641927085,0.42877197265625,-0.029246012369791668,0.10919185721288427,0.23505526917644123,0.3723891685508747,40.60277291023884,19.858523763679248,14.669696435103242,0.005043084076842577,0.0027603972367735248,0.0015501346035881446,0.03616326618186452,0.014391394583102499,0.00636020965709953,0.11907009871034409,0.021619959819361864,0.005629587734276961,794.1664835855418,553.8059596311674,223.23224225212098,133.74506827729147,213.93137115010802,84.9666395570137,113.65807005675453,79.80006474982086,19.451288729518186
2,2,-0.016363525390625,0.35319417317708335,-0.8882792154947917,-3.5123189290364585,0.50811767578125,1.1873881022135417,0.10478843236848044,0.22752863031283416,0.36331248497963003,43.48853403503551,22.091594619117547,13.470257015711596,0.00354839223749166,0.004444890569925927,0.0029776670263858057,0.028219040479950636,0.0137886919257625,0.004031652225858486,0.07819648161747508,0.006138140107197744,0.007724484171585443,1112.7786454390653,1138.84454764523,122.37124544949478,105.1908822916446,231.17325176187595,185.77257957180433,53.28264151098419,51.37676846848054,41.23321187052993
2,2,-0.0024169921875,0.345330810546875,-0.905615234375,-2.0533243815104165,2.5655110677083335,0.15869140625,0.12456466456736286,0.21837224769413863,0.3714079000318954,46.80346160758253,23.56259527881497,15.446959657026103,0.006971853030392255,0.004293212595701926,0.0027577675858556946,0.02336307391855082,0.00940487157498365,0.004209559233847898,0.12213623472230618,0.034383722743056594,0.004654989786698933,650.2507689112276,700.2105278245219,190.53757456501194,213.25531832399417,203.36437895046512,54.37258399714414,97.74159076659794,45.09220397122631,56.35593169089955
2,2,0.005596923828125,0.37184041341145835,-0.9152364095052083,-2.629852294921875,1.4948527018229167,-0.9356180826822916,0.12419753250545572,0.21711393515924016,0.35481089212839884,38.508486866822295,19.170754022006395,16.042760724842715,0.005765713918024893,0.005038567110767917,0.0029607020552976635,0.027355806312276944,0.007763339506128713,0.0061282293407950335,0.0757994756988483,0.012004217132673347,0.0029085879210333306,687.9297461847605,410.1269613548444,362.8217949266915,192.68571124084275,172.33628495366997,20.073228351256194,196.3988989680637,75.87998425965151,51.54054214156295
2,2,-0.010677083333333334,0.3971171061197917,-0.9204671223958333,-0.693511962890625,2.0436604817708335,-1.7893473307291667,0.11095202737609883,0.2152717855014386,0.3506887035973995,33.16055005529186,17.134238956351677,14.331519093732402,0.0037532614486493745,0.002892965303709228,0.002906797887661226,0.028530062276285968,0.00916533423727001,0.00535889808823082,0.08118727417767418,0.01833016677351707,0.006109014695334213,429.339950597308,178.79732213928992,199.57685151220602,84.16356333258251,56.42327336069255,44.39210882788104,98.92892654056197,48.56387188548266,39.264551859162914
2,2,-0.013187662760416666,0.381243896484375,-0.8928914388020833,-2.5848388671875,1.17950439453125,-1.2682596842447917,0.09819304823359043,0.21864896197677536,0.3482879371491542,31.583669468557126,14.37139925797035,16.255258020052665,0.004288503786920849,0.002275008749182898,0.0027427981592316104,0.027469961623787665,0.00601528552884807,0.004117212923439434,0.08345296078670318,0.015081489986464651,0.006412841379545778,419.16484180256055,328.04128339310404,259.42391208368514,96.42119823515097,78.17543119655697,59.61058069311504,110.57076590393282,43.40695873473017,34.671291321638066
