X, Y, Z, alpha, gamma, beta, activity,test
0.02685546875,0.19580078125,-1.318603515625,42.633056640625,-22.94921875,17.791748046875, 3, 2 
-0.0849609375,0.569580078125,-1.136962890625,51.6357421875,-12.02392578125,25.87890625, 3, 2 
-0.15283203125,0.75390625,-1.089111328125,64.666748046875,9.002685546875,19.989013671875, 3, 2 
-0.13623046875,0.7197265625,-1.095703125,44.769287109375,27.16064453125,-9.002685546875, 3, 2 
-0.1552734375,0.35595703125,-1.138671875,15.533447265625,29.9072265625,-32.65380859375, 3, 2 
-0.2412109375,0.060302734375,-1.223876953125,-24.2919921875,23.193359375,-15.625, 3, 2 
-0.12744140625,0.120849609375,-1.216064453125,-58.16650390625,11.474609375,10.92529296875, 3, 2 
-0.0107421875,0.322998046875,-1.142333984375,-48.919677734375,-7.4462890625,17.059326171875, 3, 2 
0.039794921875,0.327880859375,-1.020751953125,-25.665283203125,-25.7568359375,2.044677734375, 3, 2 
-0.00146484375,0.23681640625,-0.859375,-7.415771484375,-33.905029296875,-7.9345703125, 3, 2 
-0.02734375,0.1669921875,-0.673828125,9.857177734375,-35.0341796875,-10.894775390625, 3, 2 
-0.0498046875,0.126708984375,-0.545166015625,20.5078125,-31.585693359375,-10.009765625, 3, 2 
-0.028076171875,0.1103515625,-0.46630859375,18.035888671875,-19.439697265625,-8.148193359375, 3, 2 
-0.013427734375,0.0986328125,-0.418212890625,11.474609375,-2.471923828125,-8.270263671875, 3, 2 
0.071533203125,-0.08154296875,-0.8076171875,-22.247314453125,1.434326171875,-1.708984375, 3, 2 
-0.03173828125,0.08349609375,-0.57421875,-16.7236328125,10.07080078125,6.4697265625, 3, 2 
-0.049072265625,0.157958984375,-0.718994140625,-26.0009765625,17.4560546875,8.7890625, 3, 2 
-0.02783203125,0.256591796875,-0.8984375,-39.794921875,29.876708984375,10.43701171875, 3, 2 
-0.01171875,0.185302734375,-0.9345703125,-22.5830078125,36.92626953125,10.55908203125, 3, 2 
0.041748046875,0.183349609375,-1.07568359375,-3.96728515625,30.3955078125,17.913818359375, 3, 2 
0.05859375,0.267578125,-1.13427734375,20.538330078125,19.866943359375,18.12744140625, 3, 2 
-0.00341796875,0.242919921875,-1.180908203125,39.459228515625,6.65283203125,13.153076171875, 3, 2 
-0.165771484375,0.195556640625,-1.08642578125,33.538818359375,-8.514404296875,21.575927734375, 3, 2 
-0.242431640625,0.255859375,-0.92138671875,34.24072265625,-16.510009765625,34.576416015625, 3, 2 
-0.1826171875,0.44580078125,-0.89453125,21.453857421875,-14.34326171875,41.19873046875, 3, 2 
-0.056396484375,0.670166015625,-0.930419921875,-2.349853515625,-3.021240234375,25.726318359375, 3, 2 
0.07080078125,0.49755859375,-1.0654296875,-6.77490234375,9.70458984375,-8.60595703125, 3, 2 
0.119140625,0.232421875,-1.23193359375,-21.66748046875,16.11328125,-28.74755859375, 3, 2 
0.052490234375,0.232666015625,-1.146728515625,-26.031494140625,26.67236328125,-29.327392578125, 3, 2 
0.00048828125,0.225830078125,-1.215087890625,-44.12841796875,39.947509765625,-17.669677734375, 3, 2 
-0.087890625,0.234619140625,-1.229248046875,-57.525634765625,49.224853515625,-1.617431640625, 3, 2 
-0.028564453125,0.357421875,-1.29443359375,-54.5654296875,42.083740234375,8.575439453125, 3, 2 
0.0908203125,0.420654296875,-1.23974609375,-32.073974609375,20.8740234375,-0.54931640625, 3, 2 
0.12890625,0.30712890625,-1.01123046875,1.708984375,0.54931640625,-6.439208984375, 3, 2 
0.144287109375,0.264404296875,-0.75048828125,21.1181640625,-8.453369140625,-11.04736328125, 3, 2 
0.118408203125,0.2119140625,-0.548095703125,17.730712890625,-5.035400390625,-13.641357421875, 3, 2 
0.09375,0.232666015625,-0.528564453125,7.476806640625,-2.25830078125,-17.242431640625, 3, 2 
0.03955078125,0.22900390625,-0.512451171875,-2.227783203125,-6.927490234375,-19.22607421875, 3, 2 
0.018798828125,0.17724609375,-0.4326171875,-8.819580078125,-11.444091796875,-17.669677734375, 3, 2 
0.0166015625,0.1533203125,-0.386962890625,-14.09912109375,-15.594482421875,-14.70947265625, 3, 2 
0.01708984375,0.090576171875,-0.386962890625,-8.1787109375,-21.331787109375,-12.298583984375, 3, 2 
0.0166015625,0.034912109375,-0.39306640625,3.41796875,-28.1982421875,-11.3525390625, 3, 2 
0.031005859375,0.03662109375,-0.41357421875,12.420654296875,-32.012939453125,-9.765625, 3, 2 
0.0576171875,0.070068359375,-0.432373046875,16.632080078125,-31.158447265625,-11.932373046875, 3, 2 
0.058349609375,0.09130859375,-0.489501953125,13.885498046875,-26.519775390625,-15.716552734375, 3, 2 
0.063232421875,0.124755859375,-0.577392578125,13.580322265625,-14.434814453125,-16.571044921875, 3, 2 
0.089111328125,0.14404296875,-0.678466796875,8.056640625,-4.150390625,-19.256591796875, 3, 2 
0.064697265625,0.201171875,-0.778076171875,-0.42724609375,2.25830078125,-18.1884765625, 3, 2 
0.029296875,0.236083984375,-0.932861328125,-6.927490234375,9.124755859375,-17.51708984375, 3, 2 
0.018310546875,0.240966796875,-1.1298828125,0.274658203125,4.150390625,-14.7705078125, 3, 2 
